Compound_ID,Protein_ID,Label
11149707,O43741,0
199,O43741,0
73755255,P16220,0
5311015,P16220,0
8225,Q08499,0
10173280,Q08499,0
447527,Q08499,0
446753,Q08499,0
478379,Q08499,0
16533,Q08499,0
3037705,Q08499,0
54911,Q08499,0
11560224,Q08499,0
1548943,Q08499,0
6917715,Q08499,0
11281011,Q08499,0
60573,Q08499,0
13611,Q08499,0
9820073,Q08499,0
1759,Q08499,0
6917970,Q08499,0
15906,Q08499,0
9886917,Q08499,0
23649427,Q08499,0
11545694,Q08499,0
5288606,Q08499,0
71269142,Q08499,0
11232124,Q08499,0
5311311,Q08499,0
125516,Q08499,0
5729339,Q08499,0
23689390,Q08499,0
445756,Q08499,0
5139,Q08499,0
DB14067,Q08499,0
11522441,Q08499,0
21846,Q08499,0
16197316,Q08499,0
131704256,Q08499,0
23656549,Q08499,0
17268,Q08499,0
DB06248,Q08499,0
DB06233,Q08499,0
25271580,Q08499,0
148140,Q08499,0
15659415,Q08499,0
72734352,Q08499,0
5311425,Q08499,0
9847835,Q08499,0
9543437,Q08499,0
441414,Q08499,0
9949081,Q08499,0
DB14487,Q08499,0
68563,Q08499,0
DB14011,Q08499,0
50922685,Q08499,0
8646,Q08499,0
305,Q08499,0
42611257,Q08499,0
123596,Q08499,0
20689,Q08499,0
2811,Q08499,0
24434,Q08499,0
25209788,Q08499,0
11397050,Q08499,0
16133753,Q08499,0
448281,Q08499,0
164457,Q08499,0
11655079,Q08499,0
91274,Q08499,0
3678,Q08499,0
6436002,Q08499,0
5311400,Q08499,0
449593,Q08499,0
44123300,P49773,0
70882,P49773,0
60164925,P49773,0
5288712,P49773,0
71727581,P49773,0
71519693,P09467,0
6440175,P09467,0
16046126,P09467,0
5359390,P09467,0
446504,P09467,0
71720,P09467,0
9896504,P09467,0
DB13930,P09467,0
DB14540,P09467,0
5289501,P09467,0
67448186,P09467,0
441207,P55263,0
448108,P55263,0
3973,P55263,0
54676038,P55263,0
6420160,P55263,0
979,Q8TD43,0
5147,Q8TD43,0
2802894,Q8TD43,0
46705423,Q8TD43,0
57109,Q8TD43,0
9831652,Q8TD43,0
68921,Q8TD43,0
60164925,Q8TD43,0
10894633,Q8TD43,0
135565230,Q8TD43,0
16133800,Q8TD43,0
21023902,Q8TD43,0
6918509,Q8TD43,0
5281088,Q8TD43,0
58056241,P30542,0
10238338,P30542,0
161777,P30542,0
447867,P30542,0
44093,P30542,0
449242,P30542,0
45376076,P30542,0
6440651,P30542,0
53297471,P30542,0
9051,P30542,0
9690104,P30542,0
20313,P30542,0
12136798,P30542,0
448969,P30542,0
20055396,P30542,0
73659199,P30542,0
24835791,P30542,0
11755040,P30542,0
657348,P30542,0
114948,P30542,0
9942725,P30542,0
72734360,P30542,0
57999583,P30542,0
3011155,P30542,0
448009,P30542,0
17753979,P30542,0
596810,P30542,0
4778,P30542,0
90403462,P30542,0
23676152,P30542,0
656685,P30542,0
9823820,P30542,0
9938824,P30542,0
10483085,P30542,0
5311451,P30542,0
56840673,P30542,0
5386,P30542,0
10264211,P30542,0
2828334,P30542,0
DB14975,P30542,0
11357504,P30542,0
44229079,P30542,0
4029677,P30542,0
25023709,P30542,0
10910934,P30542,0
5311325,P30542,0
135430970,P30542,0
56947076,P30542,0
4469,P30542,0
2968,P30542,0
63009,P30542,0
5284632,P30542,0
17753791,P30542,0
59227,P30542,0
5503194,P30542,0
6506050,P30542,0
25147749,P30542,0
31307,P30542,0
10810249,P30542,0
62969,P30542,0
447508,P30542,0
73755071,P30542,0
25138278,P30542,0
976395,P30542,0
24954989,P30542,0
656936,P30542,0
44292270,P30542,0
60961,P30542,0
656682,P30542,0
92536013,P30542,0
9985526,P30542,0
10158453,P30542,0
3394,P30542,0
5991,P30542,0
5289547,P30542,0
9853075,P30542,0
86764100,P30542,0
76302,P30542,0
9927764,P30542,0
65064,P30542,0
5289484,P30542,0
DB11328,P30542,0
6082,P30542,0
135456190,P30542,0
24946690,P30542,0
53325462,P30542,0
6914633,P30542,0
26248,P30542,0
11641563,P30542,0
24178119,P30542,0
445732,P30542,0
3320547,P30542,0
71567,P30542,0
44123657,P30542,0
5311454,P30542,0
60943,P30542,0
10607,P30542,0
5360733,P30542,0
6917908,P30542,0
23786499,P30542,0
5311433,P30542,0
11625778,P30542,0
24768527,P30542,0
24749700,P30542,0
16122553,P29275,0
4632,P29275,0
25110774,P29275,0
73755162,P29275,0
24772484,P29275,0
24800833,P29275,0
17758361,P29275,0
16132435,P29275,0
11610553,P29275,0
122173995,P29275,0
5326866,P29275,0
5457,P29275,0
9817550,P29275,0
657098,P29275,0
6918106,P29275,0
24752832,P29275,0
51039411,P29275,0
62770,P29275,0
44629556,P29275,0
11691555,P29275,0
4369171,P29275,0
3398,P29275,0
10052040,P29275,0
4497,P29275,0
4095,P29275,0
125468,P29275,0
9936230,P29275,0
636407,P29275,0
5924208,P29275,0
223253,P29275,0
11721842,P29275,0
17753820,P29275,0
657038,P29275,0
5464344,P29275,0
3395,P29275,0
73581,P29275,0
6918078,P29275,0
9843120,P29275,0
5287870,P29275,0
24963252,P29275,0
2187,P29275,0
11289,P29275,0
78357807,P29275,0
67041274,P29275,0
11495704,P29275,0
20055396,P29275,0
11149479,P29275,0
DB06420,P29275,0
6603977,P29275,0
2431,P29275,0
9887077,P29275,0
53555,P29275,0
3398,P29275,0
443388,P29275,0
136240579,P29275,0
72258,P29275,0
10278166,P29275,0
134019,P29275,0
5288635,P29275,0
135409400,P29275,0
9940176,P29275,0
11640390,P29275,0
24963252,P29275,0
54765,P29275,0
2726,P29275,0
108000,P29275,0
124187630,P29275,0
5288821,P29275,0
59694,P29275,0
3108,P29275,0
10442,P29275,0
667550,P29275,0
6440459,P29275,0
310378,P29275,0
213056,P29275,0
11143173,P29275,0
10127622,P29275,0
5481119,P29275,0
10015055,P29275,0
11617559,P29275,0
444727,P29275,0
83932,P29275,0
74395294,P29275,0
102669,P29275,0
15950376,P29275,0
46174106,P29275,0
51003469,P29275,0
107778,P29274,0
70693500,P29274,0
9938311,P29274,0
445675,P29274,0
159355,P29274,0
23714556,P29274,0
131953432,P29274,0
23679527,P29274,0
1990,P29274,0
9549180,P29274,0
67532,P29274,0
23815478,P29274,0
15020,P29274,0
73755211,P29274,0
138393291,P29274,0
73349109,P29274,0
445843,P29274,0
DB06652,P29274,0
45483949,P29274,0
4622,P29274,0
3035974,P29274,0
136218970,P29274,0
11714580,P29274,0
72710568,P29274,0
124003,P29274,0
5029,P29274,0
5740,P29274,0
137321153,P29274,0
66665322,P29274,0
44365677,P29274,0
25141092,P29274,0
1032,P29274,0
6323182,P29274,0
6451147,P29274,0
4917,P29274,0
5274428,P29274,0
138393291,P29274,0
70846,P29274,0
70789197,P29274,0
60510,P29274,0
11530459,P29274,0
979,P29274,0
5744890,P29274,0
44156964,P29274,0
DB05938,P29274,0
14899645,P29274,0
3476,P29274,0
10288191,P29274,0
9906860,P29274,0
117965,P29274,0
154575,P29274,0
20056971,P29274,0
15029724,P29274,0
5284553,P29274,0
1917,P29274,0
9923127,P29274,0
60822,P29274,0
3478,P29274,0
5288222,P29274,0
11522441,P29274,0
54687,P29274,0
5487,P29274,0
26388,P29274,0
73294508,P29274,0
11351021,P29274,0
11740318,P29274,0
DB06538,P29274,0
56947015,P29274,0
DB14529,P29274,0
24939268,P29274,0
656910,P29274,0
2765355,P29274,0
11711282,P29274,0
5276507,P29274,0
52944985,P29274,0
11680542,P29274,0
69453339,P29274,0
56928011,P29274,0
219024,P29274,0
70798655,P29274,0
71300756,P29274,0
19105,P29274,0
2780,P29274,0
DB06333,P29274,0
338,P29274,0
447622,P29274,0
11496610,P29274,0
5282428,P29274,0
23667619,P29274,0
4300,P29274,0
17749735,P29274,0
DB14518,P29274,0
5288395,P29274,0
DB06333,P29274,0
5311202,P29274,0
638015,P29274,0
91499,P29274,0
135457124,P29274,0
30751,P29274,0
38286,P29274,0
5362115,P29274,0
15895902,P29274,0
447725,P29274,0
6324659,P29274,0
447733,P29274,0
135413511,P29274,0
156414,P29274,0
4300,P0DMS8,0
44112,P0DMS8,0
10218379,P0DMS8,0
5311418,P0DMS8,0
60138149,P0DMS8,0
5281073,P0DMS8,0
6917939,P0DMS8,0
5287443,P0DMS8,0
1367095,P0DMS8,0
156126,P0DMS8,0
135398492,P0DMS8,0
58298316,P0DMS8,0
60855,P0DMS8,0
4943,P0DMS8,0
12082259,P0DMS8,0
DB06469,P0DMS8,0
5287494,P0DMS8,0
12136798,P0DMS8,0
104625,P0DMS8,0
91827381,P0DMS8,0
219564,P0DMS8,0
44278361,P0DMS8,0
9845965,P0DMS8,0
449633,P0DMS8,0
16186351,P0DMS8,0
9802673,P0DMS8,0
5284514,P0DMS8,0
24963047,P0DMS8,0
1253361,P0DMS8,0
194777,P0DMS8,0
131704289,P0DMS8,0
44251605,P0DMS8,0
11434515,P0DMS8,0
5601,P0DMS8,0
9939865,P0DMS8,0
697959,P0DMS8,0
16750040,P0DMS8,0
2734054,P0DMS8,0
16750074,P0DMS8,0
447732,P0DMS8,0
11154925,P0DMS8,0
156422,P0DMS8,0
151174,P0DMS8,0
5143,P0DMS8,0
6437356,P0DMS8,0
10408585,P0DMS8,0
2368,P0DMS8,0
138404169,P0DMS8,0
8246,P0DMS8,0
10235,P0DMS8,0
445154,P0DMS8,0
5288382,P0DMS8,0
24749700,P0DMS8,0
66706,P0DMS8,0
DB06408,P0DMS8,0
24808495,P0DMS8,0
67335295,P0DMS8,0
444972,P0DMS8,0
11281345,P0DMS8,0
5326869,P0DMS8,0
25069056,P0DMS8,0
133081974,P0DMS8,0
4386,P0DMS8,0
80654,P0DMS8,0
71515442,P0DMS8,0
23700081,P0DMS8,0
137333453,P0DMS8,0
56951318,P0DMS8,0
657098,P0DMS8,0
5282230,P0DMS8,0
5572,P0DMS8,0
25167777,P0DMS8,0
4212,P0DMS8,0
12228,P0DMS8,0
54682463,P0DMS8,0
3397,P0DMS8,0
23725098,P0DMS8,0
446738,P0DMS8,0
115107,P0DMS8,0
450460,P0DMS8,0
93131,P0DMS8,0
9969613,P0DMS8,0
24941258,P0DMS8,0
63047,P0DMS8,0
41835,P0DMS8,0
54758501,P0DMS8,0
3487,P0DMS8,0
44352782,P0DMS8,0
137553171,P0DMS8,0
5281828,P0DMS8,0
9831652,P0DMS8,0
10389639,P0DMS8,0
136226511,P0DMS8,0
72059,P0DMS8,0
139269773,P0DMS8,0
132937,P0DMS8,0
71529770,P0DMS8,0
108107,P0DMS8,0
6451144,P0DMS8,0
24794417,P02144,0
3035974,P02144,0
31728,P02144,0
1734,P02144,0
139593556,P02144,0
118797287,P02144,0
135366,P02144,0
9948645,P02144,0
441236,P02144,0
3394,P02144,0
5092,P02144,0
449015,P02144,0
121445232,P02144,0
20055804,P02144,0
10228,P02144,0
11479259,P23219,0
52920501,P23219,0
54727975,P23219,0
DB05152,P23219,0
17754035,P23219,0
44123300,P23219,0
15942655,P23219,0
4722579,P23219,0
163701,P23219,0
448317,P23219,0
148201,P23219,0
10203245,P23219,0
6914621,P23219,0
5324346,P23219,0
5282175,P23219,0
146719,P23219,0
135484646,P23219,0
57495353,P23219,0
5288710,P23219,0
15605556,P23219,0
11671467,P23219,0
5462351,P23219,0
11840927,P23219,0
4397,P23219,0
2519,P23219,0
5720,P23219,0
11492393,P23219,0
92851,P23219,0
5311211,P23219,0
9853822,P23219,0
6918107,P23219,0
DB05532,P23219,0
188942,P23219,0
5310991,P23219,0
9843941,P23219,0
23647659,P23219,0
46937132,P23219,0
9868452,P23219,0
5283156,P23219,0
117607904,P23219,0
165675,P23219,0
4888,P23219,0
6419921,P23219,0
56928192,P23219,0
6314,P23219,0
6423,P23219,0
2342,P23219,0
33113,P23219,0
135398570,P23219,0
65772,P23219,0
3058739,P23219,0
124187630,P23219,0
73013684,P23219,0
3037032,P23219,0
9931207,P23219,0
125017,P23219,0
68603,P23219,0
60662,P23219,0
5311254,P23219,0
118987132,P23219,0
91469,P23219,0
24864077,P23219,0
44631937,P23219,0
4369485,P23219,0
6603703,P23219,0
378629,P23219,0
11993875,P23219,0
56947033,P23219,0
3033702,P23219,0
65948,P23219,0
9797919,P23219,0
5281668,P23219,0
6324647,P23219,0
2809273,P23219,0
8307,P23219,0
13493,P23219,0
119517,P23219,0
6937,P23219,0
44263483,P23219,0
9796408,P23219,0
11691484,P23219,0
10204,P23219,0
5353306,P23219,0
3086671,P23219,0
24971238,P23219,0
26945,P23219,0
446242,P23219,0
1301094,P23219,0
4828,P23219,0
24856357,P23219,0
16122635,P23219,0
11954339,P23219,0
139593556,P23219,0
DB15565,P23219,0
67462786,P23219,0
56839178,P23219,0
445319,P23219,0
53358942,P23219,0
3078840,P23219,0
25920890,P23219,0
4322,P23219,0
60182393,P23219,0
449366,P23219,0
25170420,P23219,0
442793,P23219,0
11954264,P23219,0
49381,P23219,0
23690439,P23219,0
10428383,P23219,0
46898088,P23219,0
25154867,P23219,0
11955855,P23219,0
24941253,P23219,0
15217432,P23219,0
5464105,P23219,0
90478321,P23219,0
1540,P23219,0
134813880,P23219,0
DB06468,P23219,0
139030534,P23219,0
139030535,P23219,0
446805,P23219,0
135409453,P23219,0
DB11278,P23219,0
4236,P23219,0
66259,P23219,0
24857286,P23219,0
159271,P23219,0
46936176,P23219,0
4642,P23219,0
56947052,P23219,0
177335,P23219,0
4934,P23219,0
122028,P23219,0
969472,P23219,0
60539,P23219,0
9884318,P23219,0
25190990,P23219,0
310360,P23219,0
6603800,P23219,0
73755010,P23219,0
6850814,P23219,0
73755075,P23219,0
91827360,P23219,0
4760,P23219,0
3034048,P23219,0
5029,P23219,0
91827348,P23219,0
53387034,P23219,0
448535,P23219,0
97783,P23219,0
8974,P23219,0
11617559,P23219,0
4474224,P23219,0
135564864,P23219,0
2094,P23219,0
5288674,P23219,0
445717,P23219,0
56843504,P23219,0
21733122,P23219,0
107699,P23219,0
216466,P23219,0
24737642,P23219,0
445825,P23219,0
11362035,P23219,0
59443782,P23219,0
5095,P23219,0
71727668,P23219,0
73755104,P23219,0
91486,P23219,0
64627,P23219,0
5311447,P01574,0
DB13988,P47929,0
10062940,P47929,0
121938,P35557,0
22690393,P35557,0
11663047,P35557,0
5709,P35557,0
9953065,P35557,0
73755012,P35557,0
5087,P35557,0
3032790,P35557,0
5282504,P35247,0
16960,P19367,0
16135625,P19367,0
137321152,P19367,0
91758390,P19367,0
3702,P46926,0
3167869,P46926,0
3455,P46926,0
150762,P04745,0
46700782,P04745,0
9887933,P04745,0
71451488,P04745,0
11368,P04745,0
9800980,Q9BW91,0
3973,Q9BW91,0
11625520,P04746,0
10260031,P04746,0
23653508,P04746,0
44585557,P04746,0
5329103,P04746,0
5327057,P04746,0
192711,P04746,0
452548,P04746,0
62873,P04746,0
6858272,P04746,0
139593562,P04746,0
6436051,P04746,0
11658860,P04746,0
6420022,P04746,0
10432920,P05162,0
3033767,Q6UWM7,0
447202,Q6UWM7,0
49867144,Q6UWM7,0
133081973,Q6UWM7,0
57180216,Q6UWM7,0
9851134,P19961,0
194328,P19961,0
136218970,P19961,0
16129681,P19961,0
10174090,P19961,0
478379,P19961,0
4943,P19961,0
46937081,P19961,0
25084484,P19961,0
5287452,P19961,0
135565883,Q6L8H2,0
25023895,Q701N4,0
6081,Q701N4,0
54841,Q7Z4J2,0
24825775,Q7Z4J2,0
129319,Q7Z4J2,0
28620,Q7Z4J2,0
64715,Q7Z4J2,0
107653,O14594,0
44225656,O14594,0
9549225,O14594,0
53391766,O60264,0
445109,O60264,0
25108105,Q9BZZ2,0
5606,Q9BZZ2,0
9882972,P00533,0
72886,P00533,0
91469,P00533,0
3035862,P00533,0
51351551,P00533,0
446143,P00533,0
11234052,P00533,0
4781,P00533,0
9864550,P00533,0
24857286,P00533,0
3033941,P00533,0
4940,P00533,0
2733525,P00533,0
5288710,P00533,0
4332683,P00533,0
11715556,P00533,0
18392356,P00533,0
5327154,P00533,0
11551689,P00533,0
16718568,P00533,0
40924317,P00533,0
6436223,P00533,0
131704298,P00533,0
9887712,P00533,0
9568627,P00533,0
49866474,P00533,0
3869,P00533,0
5472558,P00533,0
11556309,P00533,0
5311227,P00533,0
16122635,P00533,0
5289159,P00533,0
5282230,P00533,0
91827358,P00533,0
5327012,P00533,0
46174453,P00533,0
25254071,P00533,0
5330797,P00533,0
5702273,P00533,0
9818479,P00533,0
5360515,P00533,0
DB06451,P00533,0
5281074,P00533,0
115348,P00533,0
132519,P00533,0
65478,P00533,0
18550,P00533,0
4038180,P00533,0
44199427,P00533,0
16049828,P00533,0
44623937,P00533,0
72014,P00533,0
23647763,P00533,0
23673593,P00533,0
448912,P00533,0
DB06307,P00533,0
5230,P00533,0
10229,P00533,0
102146,P00533,0
3032600,P00533,0
11527661,P00533,0
9395,P00533,0
6918248,P00533,0
5353264,P00533,0
16058752,P00533,0
44365677,P00533,0
5163,P00533,0
5287652,P00533,0
447962,P00533,0
77991,P00533,0
656637,P00533,0
4062,P00533,0
5288251,P00533,0
154413,P00533,0
68704,P00533,0
102216630,P00533,0
66359,P00533,0
107715,P00533,0
6323235,P00533,0
2782,P00533,0
5311453,P00533,0
9994754,P00533,0
72200024,P00533,0
46861536,P00533,0
68601,P00533,0
261004,P00533,0
73755250,Q00535,0
90448438,Q00535,0
57328392,Q00535,0
16034840,Q00535,0
23729232,Q00535,0
46937093,Q00535,0
9270,Q00535,0
10409562,Q00535,0
1030,Q00535,0
6262,Q00535,0
11273,Q00535,0
11840979,Q00535,0
87345,Q00535,0
15942657,Q00535,0
6603801,Q00535,0
1504717,Q00535,0
135450187,Q00535,0
5312146,Q00535,0
5497196,Q00535,0
10204153,Q00535,0
46174104,Q00535,0
444843,Q00535,0
23699544,Q00535,0
45138699,Q00535,0
5287855,Q00535,0
44415771,Q00535,0
16046160,P50750,0
42800,P50750,0
6438166,P50750,0
71727581,P50750,0
452544,P50750,0
9854489,P50750,0
68205,P50750,0
2761,P50750,0
24995524,P50750,0
11705956,P50750,0
44559100,P50750,0
46937080,P50750,0
2662,P50750,0
25195323,P50750,0
2348,P50750,0
177941,P50750,0
36735,P50750,0
5463984,P50750,0
54733935,P50750,0
5496872,P50750,0
72734356,P50750,0
5322399,P50750,0
10367662,P50750,0
24771824,P50750,0
122507647,P49336,0
DB05668,P49336,0
5281078,P49336,0
10425450,P49336,0
104625,P49336,0
444849,P49336,0
54695768,P49336,0
45486536,P49336,0
21867154,P49336,0
11226090,P49336,0
10460101,P49336,0
10125830,P49336,0
11844351,P49336,0
12358972,P06493,0
9825084,P06493,0
71171,P06493,0
16229,P06493,0
50905018,P06493,0
16133798,P06493,0
25220914,P06493,0
44132853,P06493,0
753704,P06493,0
5397593,P06493,0
91827343,P06493,0
656778,P06493,0
44201125,P06493,0
5287673,P06493,0
3673,P06493,0
5280934,P06493,0
72547959,P06493,0
44629554,P06493,0
3398,P06493,0
9367,P06493,0
9989449,P06493,0
25113617,P06493,0
135401973,P06493,0
131704242,P06493,0
134813881,P06493,0
9891946,P06493,0
DB11477,P06493,0
5311293,P06493,0
12773795,P06493,0
446238,P06493,0
134813909,P06493,0
444030,P06493,0
28204,P06493,0
11653652,P06493,0
46917559,P06493,0
8225,P06493,0
1720,P06493,0
5289531,P06493,0
135566105,P06493,0
5948316,P06493,0
10106214,P06493,0
5326886,P06493,0
444144,P06493,0
10047720,P06493,0
4698,P06493,0
44143209,P06493,0
24178121,P50613,0
44623954,P50613,0
131704242,P50613,0
165675,P50613,0
631105,P50613,0
25128145,P50613,0
5283387,P50613,0
5387,P50613,0
448912,P50613,0
5289348,P50613,0
5311274,P50613,0
5312145,P50613,0
134813899,P50613,0
44126037,P50613,0
14611919,P50613,0
46216676,P50613,0
5833,P50613,0
6438402,P50613,0
46863664,P50613,0
9870520,Q00534,0
444849,Q00534,0
448043,Q00534,0
25108245,Q00534,0
24894158,Q00534,0
9808089,Q00534,0
6031,Q00534,0
449346,Q00534,0
5459374,Q00534,0
146294,Q00534,0
DB06494,Q00534,0
148202,Q00534,0
121942,Q00534,0
15942713,Q00534,0
9930789,Q00534,0
656682,Q00534,0
59693,Q00534,0
447249,Q00534,0
6445562,Q00534,0
127042386,P24941,0
44352782,P24941,0
5287799,P24941,0
56955933,P24941,0
5289508,P24941,0
87653,P24941,0
2472,P24941,0
16132443,P24941,0
3388,P24941,0
1549107,P24941,0
33255,P24941,0
122335,P24941,0
9838905,P24941,0
5583,P24941,0
120852,P24941,0
134717,P24941,0
135508134,P24941,0
52542,P24941,0
135457124,P24941,0
5287494,P24941,0
5287494,P24941,0
3690,P24941,0
1917,P24941,0
12656,P24941,0
56947015,P24941,0
72108,P24941,0
3627,P24941,0
133081958,P24941,0
448668,P24941,0
25060878,P24941,0
4359312,P24941,0
46937100,P24941,0
73755209,P24941,0
15931446,P24941,0
74835,P24941,0
9853075,P24941,0
11557040,P24941,0
71393,P24941,0
5459361,P24941,0
979,P24941,0
11567473,P24941,0
46871820,P24941,0
24808499,P24941,0
9936010,P24941,0
9841854,P24941,0
117072553,P24941,0
4322,P24941,0
1150,P24941,0
9887712,P24941,0
2551,P24941,0
9809715,P24941,0
107653,P24941,0
6436272,P24941,0
5311414,P24941,0
445651,P24941,0
11175501,P24941,0
44229079,P24941,0
122162,P24941,0
123884,P24941,0
25084011,P24941,0
448973,P24941,0
22929978,P24941,0
447961,P24941,0
41109,P24941,0
656653,P24941,0
10158373,P24941,0
447573,P24941,0
2895,P24941,0
44225877,P24941,0
21066087,P24941,0
60712,P24941,0
2474,P24941,0
115355,P24941,0
446241,P24941,0
92042791,P24941,0
46937076,P24941,0
5288674,P24941,0
86301316,P24941,0
6918604,P24941,0
446512,P24941,0
11256587,P24941,0
449051,P24941,0
133081973,P24941,0
137321158,P24941,0
65036,P24941,0
62865,P24941,0
20055510,P24941,0
46871820,P24941,0
24780598,P24941,0
445049,P24941,0
3870203,P24941,0
6440764,P24941,0
DB06634,P24941,0
53394034,P24941,0
23649427,P24941,0
94371,P24941,0
3084044,P24941,0
71384,P24941,0
49841217,P24941,0
71137,P24941,0
445953,P24941,0
54676228,P24941,0
133081957,P24941,0
11561907,P24941,0
131704263,P24941,0
23645698,P24941,0
118115473,P24941,0
41774,P24941,0
3450,P24941,0
36688409,P24941,0
124007,P24941,0
2564,P24941,0
950368,P24941,0
449362,P24941,0
56947012,P24941,0
135413525,P24941,0
25181321,P24941,0
442793,P24941,0
10033311,P24941,0
2092,P24941,0
107847,P24941,0
135566105,P24941,0
11398,P24941,0
5311108,P24941,0
23663403,P24941,0
4470790,P24941,0
656912,P24941,0
72950888,P24941,0
9945530,P24941,0
11840911,P24941,0
9844074,P24941,0
10246762,P24941,0
16755143,P24941,0
10028436,P24941,0
24875301,P24941,0
33625,P24941,0
172997,P24941,0
24905153,P24941,0
6030,P24941,0
46700774,P24941,0
2141,P24941,0
23724836,P24941,0
107653,P24941,0
DB11640,P24941,0
21826,P24941,0
124138271,P24941,0
4095,P24941,0
10132,P24941,0
49857317,P24941,0
50914062,P24941,0
3572,P24941,0
5282493,P24941,0
11429930,P24941,0
9826324,P24941,0
136226511,P24941,0
5288850,P24941,0
49869062,P24941,0
439326,P24941,0
62956,P24941,0
57520598,P24941,0
3922,P24941,0
73755019,P24941,0
71515466,P24941,0
150311,P24941,0
46937162,P24941,0
66706,P24941,0
54897,P24941,0
440141,P24941,0
121231410,P24941,0
5493302,P24941,0
72710568,P24941,0
6857688,P24941,0
11259583,P24941,0
121871,P24941,0
54670067,P24941,0
9817619,P24941,0
49765871,P11802,0
92109,P11802,0
180621,P11802,0
5464183,P11802,0
51044,P11802,0
24764487,P11802,0
2754,P11802,0
11840934,P11802,0
9838022,P11802,0
9257,P11802,0
6992140,P11802,0
11955716,P11802,0
9929278,P11802,0
DB14010,P11802,0
66535,P11802,0
213049,P11802,0
62857,P11802,0
3400,P11802,0
3698,P11802,0
16741116,P11802,0
25033539,P11802,0
25209788,P11802,0
22991950,P11802,0
53469059,P11802,0
135421197,P11802,0
5011,P11802,0
72736244,P11802,0
9839317,P11802,0
11373218,P11802,0
16158208,P11802,0
9839436,P11802,0
DB15328,P11802,0
6992039,P11802,0
1396,P05451,0
1432578,P05451,0
219077,O15530,0
163925,O15530,0
107969,O15530,0
5282237,O15530,0
124846,O15530,0
135413525,O15530,0
62436,O15530,0
9890801,O15530,0
446414,O15530,0
44132853,O15530,0
15907756,O15530,0
673766,O15530,0
444753,O15530,0
11302540,O15530,0
445952,O15530,0
9953766,O15530,0
17754054,O15530,0
196819,O15530,0
6918446,O15530,0
46871653,O15530,0
57340157,P13569,0
1862,P13569,0
DB15035,P13569,0
92135,P13569,0
73755171,P13569,0
456390,P13569,0
443879,P13569,0
83823,P13569,0
71600087,P13569,0
32170,P13569,0
56959,P13569,0
3759,P13569,0
72734350,P13569,0
5322194,P13569,0
6,P13569,0
49866889,P13569,0
6858272,P13569,0
1150,P13569,0
23665584,P13569,0
219077,P13569,0
11993702,P13569,0
9796181,P13569,0
4650,P13569,0
167446,P13569,0
447656,P13569,0
11976582,P13569,0
119029,P13569,0
443407,P13569,0
86345880,P13569,0
44462678,P13569,0
7550,P13569,0
25210531,P13569,0
1048,P08100,0
5287692,P08100,0
25015677,P08100,0
71621331,P08100,0
122162,P08100,0
3372,P08100,0
12003694,P08100,0
44580457,P08100,0
11840930,P08100,0
90421763,P08100,0
53324619,P08100,0
9804984,P08100,0
59757,P08100,0
6451149,Q04759,0
9939892,Q04759,0
37720,Q04759,0
1242,Q04759,0
11337722,Q04759,0
15942713,Q04759,0
656733,Q04759,0
5353307,Q04759,0
138911338,Q04759,0
131704256,Q04759,0
24856363,Q03721,0
6917809,Q03721,0
25031915,Q03721,0
36811,Q03721,0
16058702,P17612,0
5906,P17612,0
53259050,P17612,0
135401973,P17612,0
11285792,P17612,0
5289214,P17612,0
2823014,P17612,0
DB06321,P17612,0
31072,P17612,0
11721842,P17612,0
46174111,P17612,0
25886893,P17612,0
135456190,P17612,0
136218972,P17612,0
46912833,P17612,0
4976,P17612,0
5026,P17612,0
324690,P17612,0
208910,P17612,0
3476,P17612,0
134436906,P17612,0
2370,P17612,0
1150897,P17612,0
10323892,P17612,0
11961293,P17612,0
136218976,P17612,0
4064,P17612,0
5457,P17612,0
35370,P17612,0
5326682,P17612,0
11304743,P17612,0
91430,P17612,0
10409068,P17612,0
23668825,P17612,0
10453764,P17612,0
656629,P17612,0
6323220,P17612,0
46864270,P17612,0
4369285,P17612,0
4358,P17612,0
54575456,P17612,0
135565903,P17612,0
25011733,P17612,0
3032790,P17612,0
2746822,P17612,0
122357,P17612,0
133081970,P17612,0
447339,P17612,0
23675009,P17612,0
60464,P17612,0
449014,P17612,0
5288320,P17612,0
9999276,P17612,0
14386,P17612,0
3994,P17612,0
9576891,P17612,0
156328,Q15796,0
135410906,P29508,0
9915743,P29508,0
36431,Q9UL54,0
181461,Q9UL54,0
119031,Q14833,0
6518171,Q14833,0
5381,Q14833,0
90292687,Q14833,0
56649347,Q14833,0
446981,Q14833,0
5283039,Q14833,0
447649,Q14833,0
5457,Q14833,0
447733,Q14833,0
854026,Q14833,0
3032790,Q14833,0
44462758,Q14833,0
4165,Q14833,0
25081457,Q14833,0
44446672,Q14833,0
11954380,Q14833,0
2689,Q14833,0
1983,Q14833,0
10780929,Q14833,0
11228183,Q14833,0
3658,Q14833,0
4402318,Q14833,0
40127,Q14833,0
57928403,Q14833,0
1574,Q14833,0
739358,Q14833,0
17754162,P31423,0
10449757,P31423,0
135366,P31423,0
5326713,P31423,0
9845059,P31423,0
9938402,P31423,0
24748051,P31423,0
476861,P31423,0
44629556,P31423,0
449159,P31423,0
446756,P31423,0
68764898,P31423,0
2857838,O15303,0
9549225,O15303,0
4369379,O15303,0
